tag,round,value,wall_time
env/num_trajectories,84,4.0,1789989746.5579662
env/num_trajectories,85,4.0,1789990277.1603835
env/num_trajectories,86,4.0,1789990536.58963
env/num_trajectories,87,4.0,1789990798.5874224
env/num_trajectories,88,4.0,1789991060.5000978
env/num_trajectories,89,4.0,1789991320.2239664
env/num_trajectories,90,4.0,1789991855.6382523
env/num_trajectories,91,4.0,1789992113.7453363
env/num_trajectories,92,4.0,1789992375.1454852
env/num_trajectories,93,4.0,1789992636.2640073
env/num_trajectories,94,4.0,1789992897.8888857
env/num_trajectories,95,4.0,1789993434.3765619
env/num_trajectories,96,4.0,1789993694.3487947
env/num_trajectories,97,4.0,1789993955.056795
env/num_trajectories,98,4.0,1789994216.6012785
env/num_trajectories,99,4.0,1789994477.944628
env/num_trajectories,100,4.0,1789995037.5270727
env/num_trajectories,101,4.0,1789995296.2681198
env/num_trajectories,102,4.0,1789995556.1601753
env/num_trajectories,103,4.0,1789995818.5979304
env/num_trajectories,104,4.0,1789996079.8292341
env/num_trajectories,105,4.0,1789996608.985458
env/num_trajectories,106,4.0,1789996867.3574762
env/num_trajectories,107,4.0,1789997128.5303035
env/num_trajectories,108,4.0,1789997390.35394
env/num_trajectories,109,4.0,1789997651.984118
env/num_trajectories,110,4.0,1789998180.9181814
env/num_trajectories,111,4.0,1789998439.5593894
env/num_trajectories,112,4.0,1789998701.1595469
env/num_trajectories,113,4.0,1789998960.7695756
env/num_trajectories,114,4.0,1789999221.3397462
env/num_trajectories,115,4.0,1789999753.5299988
env/num_trajectories,116,4.0,1790000012.4823327
