tag,step,wall_time,value
train/actor/ratio_abs,33,1787699312.7159326,0.09266310185194016
train/actor/ratio_abs,34,1787700820.982456,0.08131160587072372
train/actor/ratio_abs,35,1787702073.2294853,0.08184472471475601
train/actor/ratio_abs,36,1787703348.445935,0.09866621345281601
train/actor/ratio_abs,37,1787704616.7449336,0.08612827956676483
train/actor/ratio_abs,38,1787705884.495672,0.06828536093235016
train/actor/ratio_abs,39,1787707442.405327,0.07290267199277878
train/actor/ratio_abs,40,1787708689.5856435,0.0672740638256073
train/actor/ratio_abs,41,1787709951.0571618,0.080487459897995
train/actor/ratio_abs,42,1787711223.4340568,0.07405775040388107
train/actor/ratio_abs,43,1787712514.693327,0.08201571553945541
train/actor/ratio_abs,44,1787714068.33934,0.07437771558761597
train/actor/total_loss,0,1787653571.3699505,-0.0001996638166019693
train/actor/total_loss,1,1787655088.1992764,0.00040638085920363665
train/actor/total_loss,2,1787656553.6599374,-3.4125958336517215e-05
train/actor/total_loss,3,1787658038.4815168,0.00013132057210896164
train/actor/total_loss,4,1787659909.9874842,0.0003617156180553138
train/actor/total_loss,5,1787661444.8074143,-3.5571210901252925e-06
train/actor/total_loss,6,1787663060.7492626,0.00011028447624994442
train/actor/total_loss,7,1787664543.3304775,0.00014190413639880717
train/actor/total_loss,8,1787666018.2522254,9.45073552429676e-05
train/actor/total_loss,9,1787667909.9340029,9.264682012144476e-05
train/actor/total_loss,10,1787669259.7743695,0.00017965439474210143
train/actor/total_loss,11,1787670524.167674,0.0002288100658915937
train/actor/total_loss,12,1787671773.1629858,0.00014080591790843755
train/actor/total_loss,13,1787673011.376446,7.43040072848089e-05
train/actor/total_loss,14,1787674506.8537927,7.335827103815973e-05
train/actor/total_loss,15,1787675773.925771,9.308606968261302e-05
train/actor/total_loss,16,1787677031.4706724,0.00036065676249563694
train/actor/total_loss,17,1787678272.262608,3.2897485652938485e-05
train/actor/total_loss,18,1787679516.2356715,0.00023827276891097426
train/actor/total_loss,19,1787681050.7294579,0.0002635648415889591
train/actor/total_loss,20,1787682322.5591981,9.416220564162359e-05
train/actor/total_loss,21,1787683590.379231,0.00020146698807366192
train/actor/total_loss,22,1787684861.0444303,3.577766619855538e-05
train/actor/total_loss,23,1787686140.622639,1.3706816389458254e-05
train/actor/total_loss,24,1787687676.1598322,0.00021544650371652097
train/actor/total_loss,25,1787688972.6663597,0.00016073838924057782
train/actor/total_loss,26,1787690265.8674767,5.743990186601877e-05
train/actor/total_loss,27,1787691564.9443774,7.822114275768399e-05
train/actor/total_loss,28,1787692849.100047,0.00012278508802410215
train/actor/total_loss,29,1787694374.253638,-1.721555963740684e-05
train/actor/total_loss,30,1787695607.542734,-7.54397624405101e-05
train/actor/total_loss,31,1787696836.66851,9.780078107723966e-05
train/actor/total_loss,32,1787698086.701429,0.00024371860490646213
train/actor/total_loss,33,1787699312.7159383,0.00022937121684662998
train/actor/total_loss,34,1787700820.9827423,0.00033911209902726114
train/actor/total_loss,35,1787702073.229491,2.0558109099511057e-06
train/actor/total_loss,36,1787703348.4459405,0.00019049132242798805
train/actor/total_loss,37,1787704616.7449396,0.0001994901103898883
train/actor/total_loss,38,1787705884.4956777,2.1784604541608132e-05
train/actor/total_loss,39,1787707442.4055274,0.00016146924463100731
train/actor/total_loss,40,1787708689.5856497,0.00010215723159490153
train/actor/total_loss,41,1787709951.0571728,0.00016419599705841392
train/actor/total_loss,42,1787711223.4340625,-3.885970272676786e-06
train/actor/total_loss,43,1787712514.6933324,-3.706410643644631e-05
train/actor/total_loss,44,1787714068.3395216,4.9859787395689636e-05
