minute,gpu0_used_mib,gpu1_used_mib,gpu0_util_pct,gpu1_util_pct,cgroup_anon_bytes,matched_total_rss_kib,env_rss_kib,rollout_rss_kib,cgroup_current_bytes,cgroup_file_bytes
109.2551282051282,17171,17254,36.61538461538461,36.30769230769231,44122460160,49019772,23120320,11234344,252251906048,205734350848
109.7474358974359,17171,17254,60.0,19.153846153846153,44122976256,49022704,23120376,11234344,252253179904,205734363136
110.2423076923077,15919,15913,6.769230769230769,20.0,44083052544,48983196,23079928,11234344,252216115200,205734731776
110.73461538461538,17171,17254,7.461538461538462,7.6923076923076925,44115898368,49015812,23110444,11234324,252247797760,205734739968
111.2452380952381,17171,17254,35.92857142857143,37.357142857142854,44119818240,49018704,23110448,11234332,252250370048,205735084032
111.75641025641025,15939,16022,11.538461538461538,10.923076923076923,44087267328,48987836,23079956,11234352,252219408384,205735129088
112.24871794871795,17171,17254,20.076923076923077,41.69230769230769,44171788288,49072688,23160728,11234348,252303998976,205735604224
112.7397435897436,17171,17254,9.384615384615385,13.76923076923077,44173856768,49074480,23160676,11234348,252306530304,205735612416
113.23461538461538,15987,16070,7.846153846153846,8.307692307692308,43844726784,49009056,23079648,11234492,251962413056,205735985152
113.7452380952381,17171,17254,19.857142857142858,17.285714285714285,44035420160,48938656,23005144,11234636,252169183232,205736001536
114.25384615384615,17171,17254,26.923076923076923,34.07692307692308,44036448256,48940012,23005176,11234676,252170887168,205736349696
114.74871794871795,17171,16832,9.0,7.769230769230769,44279705600,49176336,23253868,11234708,252411518976,205736390656
115.2448717948718,17171,17254,4.153846153846154,26.846153846153847,44017250304,48920572,22993296,11234708,252149108736,205736714240
115.73846153846154,17171,17254,8.615384615384615,22.076923076923077,44017721344,48921152,22993312,11234724,252151660544,205736726528
116.23333333333333,17171,17254,11.615384615384615,11.153846153846153,44305707008,49202140,23262268,11234724,252437733376,205737250816
116.7452380952381,17171,17254,43.92857142857143,53.57142857142857,44107829248,49008008,23071908,11234744,252240392192,205737263104
117.25641025641025,17171,17254,19.23076923076923,31.46153846153846,44108312576,49008896,23071928,11234724,252241473536,205737594880
