timestamp,wrapper_alive,host_mem_available_kib,swap_free_kib,mem_psi_some_avg10,gpu7_used_mib,gpu7_util_pct,gpu7_temp_c,env_open_fds,env_rss_kib,actor_rss_kib,rollout_rss_kib
2026-09-05T11:10:23.144953+00:00,1,1356922176,3492468,0.00,73987,0,51,1002,41114288,23514380,4925184
2026-09-05T11:10:28.303744+00:00,1,1357841060,3492468,0.00,71737,0,50,955,40619024,23514380,4925184
2026-09-05T11:10:33.433519+00:00,1,1357788600,3492468,0.00,66571,0,50,907,40658388,23514380,4925184
2026-09-05T11:10:38.588837+00:00,1,1357780228,3492468,0.00,63073,1,50,876,40667452,23514380,4925184
2026-09-05T11:10:43.734873+00:00,1,1357752496,3492468,0.00,63275,0,50,875,40667456,23514380,4925184
2026-09-05T11:10:48.882022+00:00,1,1357758980,3492468,0.00,63371,0,50,883,40667476,23514380,4925184
2026-09-05T11:10:54.028085+00:00,1,1357763456,3492468,0.00,63667,4,49,892,40877364,23514380,4925184
2026-09-05T11:10:59.214150+00:00,1,1357751836,3492468,0.00,63869,1,49,892,40667812,23514380,4925184
2026-09-05T11:11:04.340245+00:00,1,1357759896,3492468,0.00,63965,1,49,899,40667828,23514380,4925184
2026-09-05T11:11:09.497373+00:00,1,1357335840,3492468,0.00,64261,0,49,908,41088008,23514380,4925184
2026-09-05T11:11:14.637765+00:00,1,1357725552,3492468,0.00,64463,0,49,907,40667864,23514380,4925196
2026-09-05T11:11:19.786785+00:00,1,1357726524,3492468,0.00,64815,1,49,916,40667880,23514380,4925196
2026-09-05T11:11:24.926671+00:00,1,1357315332,3492468,0.00,65371,0,49,924,41088040,23514380,4925196
2026-09-05T11:11:30.056353+00:00,1,1357716780,3492468,0.00,65853,43,48,927,40667924,23514380,4925196
2026-09-05T11:11:35.176508+00:00,1,1357692420,3492468,0.00,66639,0,48,931,40667936,23514380,4925196
2026-09-05T11:11:40.333399+00:00,1,1357680152,3492468,0.00,66990,0,48,939,40667960,23514380,4925196
2026-09-05T11:11:45.488767+00:00,1,1357666408,3492468,0.00,67547,1,48,948,40667972,23514380,4925200
2026-09-05T11:11:50.623314+00:00,1,1357677876,3492468,0.00,68261,0,48,947,40667976,23514380,4925200
2026-09-05T11:11:55.753130+00:00,1,1352669428,3492468,0.00,68614,0,48,955,40667996,23514380,4925200
2026-09-05T11:12:00.885831+00:00,1,1351723800,3492468,0.00,69421,0,48,963,40668012,23514380,4925200
2026-09-05T11:12:06.039218+00:00,1,1352133780,3492468,0.00,70492,1,48,972,40668024,23514380,4925216
2026-09-05T11:12:11.191676+00:00,1,1351073260,3492468,0.00,71205,0,48,971,40668040,23514380,4925228
2026-09-05T11:12:16.332413+00:00,1,1346466296,3492468,0.00,71812,1,48,980,40808188,23514380,4925228
2026-09-05T11:12:21.477557+00:00,1,1346859852,3492468,0.00,72365,0,48,987,41277324,23514380,4925228
2026-09-05T11:12:26.647378+00:00,1,1346416936,3492468,0.00,73430,1,48,996,41719868,23514380,4925228
2026-09-05T11:12:31.802175+00:00,1,1345748368,3492468,0.00,74144,1,48,996,42463180,23514380,4925228
2026-09-05T11:12:36.953605+00:00,1,1345585808,3492468,0.00,74500,0,48,1002,42504592,23514380,4925236
2026-09-05T11:12:42.083590+00:00,1,1345575392,3492468,0.00,74500,0,48,1002,42504644,23514380,4925236
2026-09-05T11:12:47.196615+00:00,1,1354663508,3492468,0.00,74500,98,56,1002,42504676,23514380,4925240
2026-09-05T11:12:52.341649+00:00,1,1355972552,3492468,0.00,74500,64,52,1002,42504712,23514380,4925240
2026-09-05T11:12:57.490029+00:00,1,1356974324,3492468,0.00,74500,83,50,1002,42504940,23514380,4925240
2026-09-05T11:13:02.648298+00:00,1,1358577912,3492468,0.00,74500,3,52,1002,42512260,23514380,4925244
2026-09-05T11:13:07.794543+00:00,1,1358154500,3492468,0.00,74500,0,50,1002,42512288,23514380,4925244
2026-09-05T11:13:12.941929+00:00,1,1356787704,3492468,0.00,74500,94,54,1002,42512292,23514380,6893548
2026-09-05T11:13:18.146025+00:00,1,1353261816,3492468,0.00,62858,0,50,1002,42512336,23514384,10213532
2026-09-05T11:13:23.291106+00:00,1,1347655104,3492468,0.00,70606,7,50,1002,42512336,29282888,10213532
2026-09-05T11:13:28.402308+00:00,1,1345592944,3492468,0.00,70606,0,50,1002,42512336,30768736,10213532
2026-09-05T11:13:33.574621+00:00,1,1352001588,3492468,0.00,70606,15,49,1002,42512336,24928760,10213532
2026-09-05T11:13:38.704913+00:00,1,1345910004,3492468,0.00,70606,0,49,1002,42512336,30834280,10213532
