timestamp,wrapper_alive,host_mem_available_kib,swap_free_kib,mem_psi_some_avg10,gpu7_used_mib,gpu7_util_pct,gpu7_temp_c,env_open_fds,env_rss_kib,actor_rss_kib,rollout_rss_kib
2026-09-07T05:06:38.739996+00:00,1,1110511112,79636,0.00,1673,0,48,140,1741596,15974736,9505984
2026-09-07T05:06:43.869808+00:00,1,1109313668,79892,0.00,1673,0,48,140,1741596,15576080,9505984
2026-09-07T05:06:48.995096+00:00,1,1114720104,80660,0.00,1673,0,48,140,1741652,9015368,9505984
2026-09-07T05:06:54.153092+00:00,1,1117337568,81172,0.00,17651,0,48,140,1741652,6794804,9505984
2026-09-07T05:06:59.280987+00:00,1,1103767800,81428,0.00,10797,0,48,140,1741652,18918356,9510804
2026-09-07T05:07:04.458261+00:00,1,1099942256,81428,0.00,17343,11,48,140,1814524,24951524,5638016
2026-09-07T05:07:09.591543+00:00,1,1100456808,81684,0.00,19989,0,48,279,2921200,24954528,4444592
2026-09-07T05:07:14.754512+00:00,1,1099355784,81684,0.00,23147,50,48,283,3450456,24954812,4445108
2026-09-07T05:07:19.896588+00:00,1,1098031444,82196,0.00,23905,0,48,287,4110904,24954976,4445232
2026-09-07T05:07:25.042539+00:00,1,1097028616,82452,0.00,24258,0,48,295,4608852,24955068,4445540
2026-09-07T05:07:30.183263+00:00,1,1096148148,82708,0.00,25322,2,48,303,5067932,24955140,4445784
2026-09-07T05:07:35.327171+00:00,1,1095660648,82964,0.00,25779,3,48,304,5722124,24955152,4446044
2026-09-07T05:07:40.516844+00:00,1,1095169748,82964,0.00,26396,0,48,311,6163336,24955168,4446104
2026-09-07T05:07:45.677491+00:00,1,1095492420,82964,0.00,27460,0,48,320,6905056,24955220,4446120
2026-09-07T05:07:50.842471+00:00,1,1095007192,82964,0.00,27917,2,47,320,7287240,24955224,4446196
2026-09-07T05:07:55.983685+00:00,1,1094252524,83220,0.00,28270,0,47,327,8010572,24955228,4446200
2026-09-07T05:08:01.124611+00:00,1,1088685360,83220,0.00,29338,0,47,336,8632632,24955252,4446200
2026-09-07T05:08:06.270030+00:00,1,1086632584,83220,0.00,29795,0,47,336,8886832,24955260,4446200
2026-09-07T05:08:11.415110+00:00,1,1086545684,83220,0.00,32163,0,48,385,8997860,24955284,4657048
2026-09-07T05:08:16.564435+00:00,1,1086249096,83220,0.00,32167,0,48,385,9110416,24955288,4670780
