unix_time,host_available_bytes,cgroup_current_bytes,cgroup_anon_bytes,cgroup_file_bytes,cgroup_high_events,cgroup_max_events,cgroup_oom_events,cgroup_oom_kill_events,shm_used_bytes,disk_available_bytes,gpu0_used_mib,gpu0_util_pct,gpu1_used_mib,gpu1_util_pct,env_rss_kib,actor_rss_kib,rollout_rss_kib,driver_rss_kib,ray_system_rss_kib,matched_total_rss_kib,compute_process_count
1787564888,9.96015e+11,40277221376,29617037312,10005401600,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261256,1416,11327896,3160,1895616,32940480,6
1787564890,9.96019e+11,40276439040,29617455104,10005401600,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261292,1340,11327824,3160,1895864,32940708,6
1787564892,9.96006e+11,40274358272,29616521216,10005401600,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261248,1344,11327892,3160,1895088,32939940,6
1787564895,9.95865e+11,40408264704,29747101696,10005401600,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261272,1448,11327876,3160,2089400,33147428,6
1787564897,9.95536e+11,40708579328,30043602944,10005463040,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261248,1380,11327928,3160,1983960,33028864,6
1787564899,9.957e+11,40502239232,29842677760,10005467136,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261256,1384,11327828,3160,1984572,33029300,6
1787564901,9.95713e+11,40504287232,29843488768,10005467136,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261332,1432,11327924,3160,1985444,33030200,6
1787564904,9.95664e+11,40503185408,29843075072,10005471232,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261208,1364,11327916,3160,1985184,33030524,6
1787564906,9.95733e+11,40503906304,29842882560,10005471232,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261300,1392,11327884,3160,1984772,33030164,6
1787564908,9.9568e+11,40502968320,29842784256,10005471232,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261276,1444,11328004,3160,1984764,33030408,6
1787564911,9.95445e+11,40502390784,29842542592,10005491712,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261224,1344,11328060,3160,1985104,33030676,6
1787564913,9.95354e+11,40501264384,29841977344,10005512192,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261220,1392,11327972,3160,1985176,33030648,6
1787564915,9.95191e+11,40501207040,29842206720,10005671936,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261304,1372,11328056,3160,1985460,33030948,6
1787564917,9.95094e+11,40503128064,29842812928,10005790720,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261244,1360,11328028,3160,1985704,33031296,6
1787564920,9.94774e+11,40501829632,29843271680,10005790720,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261236,1372,11328108,3160,1985748,33031564,6
1787564922,9.94772e+11,40500883456,29841027072,10005794816,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261332,1380,11328084,3160,1985208,33030976,6
1787564924,9.95003e+11,40500236288,29841010688,10005798912,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261268,1392,11328068,3160,1985224,33031108,6
1787564926,9.94782e+11,40726188032,30062632960,10005798912,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261288,1372,11328064,3160,2022248,33068096,6
1787564929,9.94826e+11,40603742208,29944238080,10005798912,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261256,1344,11328184,3160,2023820,33069420,6
1787564931,9.94805e+11,40606162944,29945200640,10005798912,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261288,1432,11328116,3160,2024736,33070504,6
1787564933,9.94893e+11,40604430336,29944471552,10005798912,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261344,1328,11328156,3160,2023912,33069804,6
1787564936,9.9489e+11,40604114944,29944741888,10005798912,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261288,1348,11328128,3160,2024120,33070016,6
1787564938,9.94828e+11,40604782592,29944418304,10005798912,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261324,1368,11328108,3160,2023776,33069844,6
1787564940,9.94825e+11,40607293440,29944520704,10005798912,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261244,1360,11328104,3160,2023788,33069920,6
1787564942,9.9488e+11,40606445568,29944610816,10005798912,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261240,1372,11328076,3160,2024032,33070092,6
1787564945,9.94869e+11,40606720000,29944406016,10005798912,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261276,1364,11328152,3160,2023668,33069792,6
1787564947,9.94896e+11,40607346688,29945675776,10005798912,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261680,1392,11328128,3160,2024648,33071216,6
1787564949,9.94895e+11,40606117888,29945524224,10005803008,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261660,1368,11328108,3160,2024612,33071148,6
1787564951,9.94896e+11,40606011392,29945348096,10005803008,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261652,1348,11328104,3160,2024444,33070884,6
1787564954,9.94363e+11,41141137408,30481612800,10005803008,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261692,1420,11328120,3160,2542804,33545728,6
1787564956,9.94906e+11,40595107840,29934166016,10005803008,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261744,1328,11328096,3160,2013704,33060272,6
1787564958,9.94911e+11,40585519104,29924483072,10005803008,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261740,1392,11328128,3160,2013696,33060516,6
1787564960,9.94922e+11,40585416704,29924368384,10005803008,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261668,1416,11328108,3160,2014276,33061256,6
1787564963,9.94921e+11,40586276864,29924769792,10005807104,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261684,1420,11328080,3160,2014104,33061172,6
1787564965,9.94885e+11,40587771904,29924913152,10005807104,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261704,1416,11328080,3160,2014212,33061244,6
1787564967,9.94923e+11,40585572352,29925343232,10005807104,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261752,1340,11328160,3160,2013792,33060840,6
1787564969,9.94883e+11,40585633792,29924589568,10005831680,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261680,1432,11328160,3160,2013068,33060148,6
1787564972,9.94892e+11,40585842688,29924892672,10005835776,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261716,1388,11328180,3160,2013216,33060260,6
1787564974,9.94883e+11,40586915840,29924831232,10006020096,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261704,1340,11328084,3160,2013084,33060180,6
1787564976,9.94932e+11,40585973760,29925220352,10006073344,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261744,1348,11328120,3160,2013880,33060972,6
1787564978,9.94938e+11,40587276288,29925322752,10006130688,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261668,1356,11328084,3160,2013780,33060972,6
1787564981,9.94772e+11,40585216000,29925093376,10006130688,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261692,1380,11328116,3160,2013548,33060740,6
1787564983,9.94949e+11,40583049216,29922918400,10006134784,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261656,1328,11328168,3160,2013332,33060436,6
1787564985,9.91989e+11,40584142848,29923000320,10006134784,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261744,1352,11328112,3160,2013332,33060492,6
1787564988,9.94956e+11,40586276864,29923483648,10006134784,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261720,1392,11328116,3160,2013632,33060776,6
1787564990,9.94964e+11,40583954432,29923348480,10006134784,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261668,1368,11328096,3160,2013564,33060676,6
1787564992,9.94927e+11,40590049280,29926776832,10006134784,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261716,1372,11328128,3160,2014356,33061544,6
1787564994,9.94926e+11,40584413184,29923676160,10006134784,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261668,1380,11328068,3160,2013640,33060836,6
