unix_time,host_available_bytes,cgroup_current_bytes,cgroup_anon_bytes,cgroup_file_bytes,cgroup_high_events,cgroup_max_events,cgroup_oom_events,cgroup_oom_kill_events,shm_used_bytes,disk_available_bytes,gpu0_used_mib,gpu0_util_pct,gpu1_used_mib,gpu1_util_pct,env_rss_kib,actor_rss_kib,rollout_rss_kib,driver_rss_kib,ray_system_rss_kib,matched_total_rss_kib,compute_process_count
1787566499,9.8888e+11,46095613952,35403124736,10024738816,0,0,0,0,29708288,788696399872,15249,0,15242,95,14360500,1388,11305136,3112,2156592,38937684,8
1787566501,9.88884e+11,46093991936,35403030528,10024738816,0,0,0,0,29708288,788696399872,15249,0,15242,100,14360572,1372,11305160,3112,2156608,38939260,8
1787566503,9.88859e+11,46095347712,35403296768,10024738816,0,0,0,0,29708288,788696399872,15249,0,15242,90,14360640,1368,11305216,3112,2156868,38939728,8
1787566506,9.88992e+11,45998002176,35302895616,10024742912,0,0,0,0,29708288,788696399872,14397,0,15242,47,14261912,1356,11305112,3112,2158200,38843408,8
1787566508,9.88995e+11,45994094592,35303301120,10024742912,0,0,0,0,29708288,788696399872,14397,0,14946,0,14262056,1348,11305152,3112,2158256,38843552,8
1787566510,9.88621e+11,46391672832,35704434688,10024742912,0,0,0,0,29708288,788696399872,14599,1,14645,4,14696736,1428,11305092,3112,2157912,39277924,8
1787566512,9.88582e+11,46439432192,35745566720,10024742912,0,0,0,0,29708288,788696399872,14695,0,14645,4,14696596,1340,11305148,3112,2155328,39275300,8
1787566515,9.88921e+11,46076878848,35385880576,10024742912,0,0,0,0,29708288,788696399872,14695,6,14871,10,14395828,1348,11305160,3112,2155816,38909800,8
1787566517,9.8887e+11,46147100672,35457150976,10024742912,0,0,0,0,29708288,788696399872,15201,33,14943,0,14414568,1372,11305120,3112,2155868,38995964,8
1787566519,9.88868e+11,46149951488,35457241088,10024742912,0,0,0,0,29708288,788696399872,15249,100,15145,0,14414588,1388,11305112,3112,2155916,38996348,8
1787566521,9.88819e+11,46211256320,35518025728,10024742912,0,0,0,0,29708288,788696399872,15249,41,15241,0,14471848,1360,11305160,3112,2156644,39054904,8
1787566524,9.8882e+11,46211010560,35517665280,10024742912,0,0,0,0,29708288,788696399872,15249,41,15241,0,14471888,1360,11305120,3112,2156272,39054592,8
1787566526,9.88828e+11,46211842048,35517571072,10024742912,0,0,0,0,29708288,788696399872,15249,45,15241,100,14471892,1372,11305112,3112,2156300,39054536,8
1787566528,9.88787e+11,46211633152,35517796352,10024742912,0,0,0,0,29708288,788696399872,15249,0,15241,12,14471928,1344,11305128,3112,2156152,39055660,8
1787566530,9.88781e+11,46208868352,35517415424,10024747008,0,0,0,0,29708288,788696399872,15249,0,15241,0,14471904,1376,11305208,3112,2155632,39055744,8
1787566533,9.88829e+11,46211731456,35517956096,10024747008,0,0,0,0,29708288,788696399872,15249,37,15241,83,14471960,1368,11305216,3112,2155564,39055708,8
1787566535,9.88816e+11,46209417216,35518144512,10024747008,0,0,0,0,29708288,788696399872,15249,6,15241,79,14471972,1384,11305208,3112,2155376,39055584,8
1787566537,9.88813e+11,46212788224,35521482752,10024747008,0,0,0,0,29708288,788696399872,15249,49,15241,36,14474264,1420,11305188,3112,2156132,39058580,8
1787566540,9.8875e+11,46230212608,35536556032,10024747008,0,0,0,0,29708288,788696399872,15249,48,15241,0,14474260,1396,11305168,3112,2156148,39058480,8
1787566542,9.88805e+11,46213533696,35520585728,10024747008,0,0,0,0,29708288,788696399872,15249,0,15241,32,14474316,1388,11305172,3112,2155976,39058232,8
1787566544,9.8881e+11,46209404928,35518173184,10024747008,0,0,0,0,29708288,788696399872,15249,0,15241,100,14474284,1424,11305184,3112,2153352,39055684,8
1787566546,9.88801e+11,46211829760,35518390272,10024747008,0,0,0,0,29708288,788696399872,15249,0,15241,42,14474216,1328,11305212,3112,2153724,39056108,8
